timestamp,accel_A-01_ms2,accel_A-02_ms2
3558.54,-0.187,0.005
3558.56,-0.201,0.11
3558.58,-0.135,0.06
3558.6,-0.13,-0.03
3558.62,-0.162,0.031
3558.64,-0.179,0.076
3558.66,-0.068,0.099
3558.68,-0.059,0.114
3558.7,-0.02,0.147
3558.72,-0.147,0.024
3558.74,-0.046,0.01
3558.76,0.071,0.101
3558.78,-0.006,0.068
3558.8,-0.065,0.126
3558.82,-0.01,-0.007
3558.84,-0.072,0.09
3558.86,0.074,0.166
3558.88,0.071,0.086
3558.9,0.134,0.111
3558.92,0.097,0.092
3558.94,0.05,0.101
3558.96,0.258,0.025
3558.98,0.145,0.113
3559.0,0.149,0.104
3559.02,0.197,0.091
3559.04,0.215,0.064
3559.06,0.199,0.089
3559.08,0.273,0.089
3559.1,0.221,0.041
3559.12,0.191,0.079
3559.14,0.124,0.009
3559.16,0.185,-0.01
3559.18,0.159,0.025
3559.2,0.192,0.067
3559.22,0.159,0.081
3559.24,0.193,0.053
3559.26,0.169,0.037
3559.28,0.147,0.037
3559.3,0.166,0.046
3559.32,0.058,-0.002
3559.34,0.033,0.144
3559.36,0.019,0.007
3559.38,0.025,0.081
3559.4,-0.002,-0.027
3559.42,-0.015,0.001
3559.44,-0.067,0.045
3559.46,0.006,-0.087
3559.48,-0.008,0.087
3559.5,0.042,-0.029
3559.52,-0.031,-0.064
3559.54,-0.171,-0.049
3559.56,-0.183,-0.102
3559.58,-0.193,-0.062
3559.6,-0.147,-0.055
3559.62,-0.268,-0.022
3559.64,-0.205,0.01
3559.66,-0.222,-0.081
3559.68,-0.141,0.01
3559.7,-0.159,0.103
3559.72,-0.16,-0.108
3559.74,-0.193,-0.088
3559.76,-0.16,-0.062
3559.78,-0.384,-0.106
3559.8,-0.13,-0.036
3559.82,-0.163,-0.122
3559.84,-0.178,-0.18
3559.86,-0.184,-0.049
3559.88,-0.156,-0.078
3559.9,-0.114,-0.093
3559.92,-0.115,-0.147
3559.94,-0.19,-0.021
3559.96,-0.108,-0.168
3559.98,-0.04,-0.071
3560.0,0.022,-0.111
3560.02,0.055,-0.086
3560.04,0.002,-0.097
3560.06,0.011,-0.017
3560.08,0.02,0.026
3560.1,0.085,-0.173
3560.12,0.059,-0.028
3560.14,0.067,0.016
3560.16,0.078,-0.041
3560.18,0.105,-0.014
3560.2,0.236,-0.081
3560.22,0.201,-0.062
3560.24,0.156,-0.069
3560.26,0.113,-0.083
3560.28,0.197,-0.107
3560.3,0.229,-0.057
3560.32,0.16,0.017
3560.34,0.291,-0.051
3560.36,0.202,-0.018
3560.38,0.113,-0.041
3560.4,0.243,-0.01
3560.42,0.212,-0.013
3560.44,0.204,0.024
3560.46,0.208,-0.037
3560.48,0.207,0.073
3560.5,0.144,-0.043
3560.52,0.133,0.01
3560.54,0.185,0.016
3560.56,0.115,0.101
3560.58,0.051,0.027
3560.6,0.103,0.038
3560.62,0.064,0.037
3560.64,0.088,0.081
3560.66,0.097,0.031
3560.68,0.0,-0.053
3560.7,-0.055,0.092
3560.72,-0.151,0.022
3560.74,-0.148,0.038
3560.76,-0.069,0.088
3560.78,-0.129,0.156
3560.8,-0.079,0.046
3560.82,-0.1,0.151
3560.84,-0.117,0.131
3560.86,-0.166,0.077
3560.88,-0.201,0.112
3560.9,-0.226,0.095
3560.92,-0.306,0.1
3560.94,-0.147,0.145
3560.96,-0.244,0.046
3560.98,-0.209,0.053
3561.0,-0.105,0.142
3561.02,-0.168,0.123
3561.04,-0.251,0.015
3561.06,-0.17,0.164
3561.08,-0.147,0.194
3561.1,-0.175,0.088
3561.12,-0.193,0.084
3561.14,-0.172,0.064
3561.16,-0.155,0.108
3561.18,-0.047,0.075
3561.2,-0.155,0.091
3561.22,-0.075,0.051
3561.24,-0.105,0.165
3561.26,-0.025,0.036
3561.28,0.012,0.084
3561.3,-0.048,0.068
3561.32,-0.031,0.119
3561.34,0.064,-0.038
3561.36,0.041,-0.006
3561.38,0.076,0.058
3561.4,0.125,0.018
3561.42,0.163,0.071
3561.44,0.093,-0.06
3561.46,0.207,0.037
3561.48,0.156,0.058
3561.5,0.15,0.033
3561.52,0.181,0.014
3561.54,0.18,-0.002
3561.56,0.208,0.005
3561.58,0.213,-0.005
3561.6,0.204,0.01
3561.62,0.135,-0.047
3561.64,0.218,0.046
3561.66,0.221,-0.141
3561.68,0.152,-0.125
3561.7,0.109,0.038
3561.72,0.133,-0.067
3561.74,0.104,-0.108
3561.76,0.171,-0.037
3561.78,0.161,-0.089
3561.8,0.051,-0.099
3561.82,0.15,-0.183
3561.84,0.052,-0.048
3561.86,-0.008,-0.127
3561.88,0.121,-0.085
3561.9,0.065,-0.057
3561.92,0.034,-0.04
3561.94,-0.047,-0.085
3561.96,-0.008,-0.118
3561.98,-0.151,-0.094
3562.0,-0.131,-0.101
3562.02,-0.1,-0.022
3562.04,-0.201,-0.185
3562.06,-0.14,-0.056
3562.08,-0.166,-0.132
3562.1,-0.2,-0.036
3562.12,-0.166,-0.169
3562.14,-0.133,-0.117
3562.16,-0.144,-0.099
3562.18,-0.157,-0.105
3562.2,-0.159,-0.106
3562.22,-0.186,-0.088
3562.24,-0.195,-0.105
3562.26,-0.173,-0.007
3562.28,-0.146,-0.159
3562.3,-0.246,-0.058
3562.32,-0.271,-0.023
3562.34,-0.199,-0.123
3562.36,-0.203,-0.17
3562.38,-0.201,-0.094
3562.4,-0.211,-0.116
3562.42,-0.053,0.036
3562.44,-0.053,0.022
3562.46,-0.06,-0.086
3562.48,-0.072,0.002
3562.5,-0.036,0.004
3562.52,-0.054,0.023
3562.54,-0.003,-0.001
3562.56,0.003,0.033
3562.58,-0.036,0.07
3562.6,0.037,0.082
3562.62,0.212,0.045
3562.64,0.146,0.058
3562.66,0.117,0.048
3562.68,0.075,0.018
3562.7,0.207,-0.005
3562.72,0.174,0.061
3562.74,0.101,0.1
3562.76,0.11,0.116
3562.78,0.223,0.131
3562.8,0.119,0.091
3562.82,0.185,0.063
3562.84,0.274,0.072
3562.86,0.172,0.102
3562.88,0.17,0.134
3562.9,0.205,0.116
3562.92,0.228,0.074
3562.94,0.215,0.013
3562.96,0.215,0.093
3562.98,0.167,0.129
3563.0,0.231,0.116
3563.02,0.207,0.088
3563.04,0.141,0.173
3563.06,0.144,0.101
3563.08,0.083,0.066
3563.1,0.042,0.151
3563.12,0.037,0.145
3563.14,0.065,0.124
3563.16,0.072,0.114
3563.18,0.048,0.135
3563.2,-0.05,-0.08
3563.22,0.057,0.048
3563.24,-0.048,0.058
3563.26,-0.056,0.078
3563.28,-0.052,0.106
3563.3,-0.079,0.137
3563.32,-0.165,0.128
3563.34,-0.172,0.122
3563.36,-0.138,0.02
3563.38,-0.151,0.106
3563.4,-0.134,-0.0
3563.42,-0.228,0.107
3563.44,-0.231,0.137
3563.46,-0.237,0.079
3563.48,-0.215,-0.013
3563.5,-0.158,0.03
3563.52,-0.194,-0.027
3563.54,-0.231,0.007
3563.56,-0.24,0.017
3563.58,-0.201,0.042
3563.6,-0.169,0.0
3563.62,-0.224,0.019
3563.64,-0.112,0.011
3563.66,-0.058,0.073
3563.68,-0.244,-0.036
3563.7,-0.128,-0.062
3563.72,-0.124,-0.1
3563.74,-0.12,-0.029
3563.76,-0.126,-0.124
3563.78,0.005,0.009
3563.8,-0.061,-0.067
3563.82,0.061,-0.049
3563.84,0.105,-0.078
3563.86,-0.013,-0.047
3563.88,-0.009,-0.074
3563.9,0.005,-0.121
3563.92,0.096,-0.097
3563.94,0.153,-0.084
3563.96,0.23,-0.127
3563.98,0.157,-0.143
3564.0,0.147,-0.075
3564.02,0.173,-0.043
3564.04,0.161,-0.121
3564.06,0.17,-0.17
3564.08,0.207,-0.141
3564.1,0.24,-0.067
3564.12,0.183,-0.069
3564.14,0.294,-0.213
3564.16,0.222,-0.168
3564.18,0.162,-0.076
3564.2,0.143,-0.13
3564.22,0.267,-0.18
3564.24,0.209,-0.091
3564.26,0.198,-0.079
3564.28,0.215,-0.071
3564.3,0.155,-0.12
3564.32,0.146,-0.127
3564.34,0.063,-0.085
3564.36,0.146,-0.087
3564.38,0.054,-0.095
3564.4,-0.059,0.056
3564.42,-0.038,-0.049
3564.44,0.011,-0.078
3564.46,-0.017,-0.01
3564.48,-0.044,-0.141
3564.5,-0.017,0.067
3564.52,-0.062,-0.059
3564.54,-0.043,0.091
3564.56,-0.082,-0.062
3564.58,-0.167,-0.081
3564.6,-0.125,-0.033
3564.62,-0.155,0.043
3564.64,-0.169,-0.001
3564.66,-0.222,-0.035
3564.68,-0.191,-0.084
3564.7,-0.217,0.042
3564.72,-0.197,-0.107
3564.74,-0.226,-0.002
3564.76,-0.328,-0.062
3564.78,-0.284,0.089
3564.8,-0.287,0.079
3564.82,-0.281,0.002
3564.84,-0.188,0.041
3564.86,-0.108,0.197
3564.88,-0.169,0.171
3564.9,-0.205,0.085
3564.92,-0.119,0.052
3564.94,-0.07,0.112
3564.96,-0.081,0.05
3564.98,-0.008,0.123
3565.0,-0.168,0.052
3565.02,-0.055,0.059
3565.04,-0.009,0.048
3565.06,-0.095,0.133
3565.08,-0.015,0.033
3565.1,0.022,0.155
3565.12,0.075,0.074
3565.14,0.103,0.074
3565.16,0.099,0.059
3565.18,0.171,0.097
3565.2,0.253,0.034
3565.22,0.206,0.03
3565.24,0.092,-0.003
3565.26,0.125,0.079
3565.28,0.193,0.118
3565.3,0.178,0.022
3565.32,0.114,0.081
3565.34,0.178,0.185
3565.36,0.094,0.154
3565.38,0.19,0.076
3565.4,0.22,0.147
3565.42,0.144,0.116
3565.44,0.181,0.012
3565.46,0.257,0.082
3565.48,0.177,0.028
3565.5,0.281,0.097
3565.52,0.198,0.089
3565.54,0.19,0.076
3565.56,0.134,-0.017
3565.58,0.187,-0.011
3565.6,0.143,-0.025
3565.62,0.136,0.024
3565.64,-0.001,-0.025
3565.66,0.102,0.003
3565.68,0.01,-0.04
3565.7,-0.021,-0.009
3565.72,-0.03,-0.065
3565.74,-0.137,0.104
3565.76,-0.051,0.018
3565.78,-0.062,-0.067
3565.8,-0.038,0.002
3565.82,-0.08,0.014
3565.84,-0.039,-0.011
3565.86,-0.225,-0.04
3565.88,-0.098,0.022
3565.9,-0.257,-0.022
3565.92,-0.238,-0.017
3565.94,-0.106,-0.028
3565.96,-0.141,-0.102
3565.98,-0.182,-0.014
3566.0,-0.233,-0.039
3566.02,-0.193,-0.047
3566.04,-0.16,-0.089
3566.06,-0.234,-0.152
3566.08,-0.162,-0.099
3566.1,-0.206,-0.086
3566.12,-0.235,-0.111
3566.14,-0.123,-0.113
3566.16,-0.23,-0.191
3566.18,-0.044,-0.109
3566.2,-0.172,-0.112
3566.22,-0.163,-0.081
3566.24,-0.062,-0.06
3566.26,-0.143,-0.049
3566.28,-0.022,-0.054
3566.3,-0.016,-0.068
3566.32,0.034,-0.089
3566.34,-0.02,-0.086
3566.36,0.039,-0.196
3566.38,0.002,-0.126
3566.4,0.031,-0.155
3566.42,0.113,-0.046
3566.44,0.119,-0.128
3566.46,0.137,-0.039
3566.48,0.133,-0.055
3566.5,0.091,-0.048
3566.52,0.118,-0.084
3566.54,0.166,-0.076
3566.56,0.233,-0.156
3566.58,0.266,-0.081
3566.6,0.211,-0.054
3566.62,0.16,-0.143
3566.64,0.214,0.038
3566.66,0.123,-0.05
3566.68,0.21,-0.05
3566.7,0.17,-0.061
3566.72,0.097,-0.061
3566.74,0.226,0.068
3566.76,0.247,0.018
3566.78,0.186,0.045
3566.8,0.08,0.051
3566.82,0.189,0.061
3566.84,0.06,0.123
3566.86,0.084,-0.027
3566.88,0.179,0.019
3566.9,-0.0,0.134
3566.92,0.072,0.065
3566.94,0.032,-0.006
3566.96,0.093,0.076
3566.98,0.01,0.14
3567.0,-0.081,-0.015
3567.02,-0.135,0.073
3567.04,-0.134,0.078
3567.06,-0.112,0.073
3567.08,-0.165,0.103
3567.1,-0.099,0.14
3567.12,-0.094,0.104
3567.14,-0.137,0.11
3567.16,-0.222,0.262
3567.18,-0.137,0.076
3567.2,-0.131,0.129
3567.22,-0.183,0.086
3567.24,-0.243,0.023
3567.26,-0.152,0.052
3567.28,-0.274,0.117
3567.3,-0.123,0.124
3567.32,-0.173,0.122
3567.34,-0.154,0.103
3567.36,-0.165,0.075
3567.38,-0.159,0.025
3567.4,-0.172,0.076
3567.42,-0.166,0.144
3567.44,-0.253,0.093
3567.46,-0.283,0.079
3567.48,-0.116,0.131
3567.5,-0.045,0.043
3567.52,-0.171,0.055
3567.54,-0.048,0.045
3567.56,0.106,0.133
3567.58,-0.026,0.124
3567.6,0.007,-0.04
3567.62,0.028,0.077
3567.64,0.05,0.082
3567.66,0.136,0.123
3567.68,0.036,0.072
3567.7,0.092,0.104
3567.72,0.131,-0.016
3567.74,0.137,0.093
3567.76,0.105,0.042
3567.78,0.182,-0.006
3567.8,0.154,0.006
3567.82,0.212,-0.039
3567.84,0.169,0.037
3567.86,0.291,-0.109
3567.88,0.186,-0.037
3567.9,0.147,-0.055
3567.92,0.19,-0.015
3567.94,0.19,-0.041
3567.96,0.192,0.004
3567.98,0.203,-0.054
3568.0,0.103,-0.078
3568.02,0.175,-0.087
3568.04,0.104,-0.009
3568.06,0.126,-0.125
3568.08,0.116,0.032
3568.1,0.143,-0.101
3568.12,0.11,-0.161
3568.14,0.14,-0.071
3568.16,0.062,-0.08
3568.18,0.024,-0.175
3568.2,0.042,-0.059
3568.22,0.063,-0.185
3568.24,0.098,-0.098
3568.26,-0.067,-0.089
3568.28,-0.136,-0.045
3568.3,-0.064,0.001
3568.32,-0.06,-0.16
3568.34,-0.105,-0.076
3568.36,-0.116,-0.19
3568.38,-0.093,-0.007
3568.4,-0.2,-0.104
3568.42,-0.185,-0.065
3568.44,-0.233,-0.109
3568.46,-0.199,-0.047
3568.48,-0.184,-0.065
3568.5,-0.177,-0.063
3568.52,-0.249,-0.197
3568.54,-0.159,-0.161
3568.56,-0.236,-0.103
3568.58,-0.23,0.007
3568.6,-0.25,-0.029
3568.62,-0.199,-0.021
3568.64,-0.097,0.013
3568.66,-0.22,-0.059
3568.68,-0.229,-0.109
3568.7,-0.119,0.004
3568.72,-0.076,-0.029
3568.74,-0.203,0.018
3568.76,-0.073,0.034
3568.78,-0.12,0.003
3568.8,-0.066,0.008
3568.82,-0.039,-0.05
3568.84,0.042,0.015
3568.86,0.032,0.05
3568.88,-0.076,0.013
3568.9,0.148,0.041
3568.92,0.102,-0.011
3568.94,0.067,0.086
3568.96,0.008,0.102
3568.98,0.148,0.006
3569.0,0.119,0.032
3569.02,0.193,0.139
3569.04,0.183,0.032
3569.06,0.116,0.106
3569.08,0.227,0.084
3569.1,0.223,0.064
3569.12,0.216,0.063
3569.14,0.155,0.097
3569.16,0.237,0.001
3569.18,0.287,0.047
3569.2,0.259,0.144
3569.22,0.184,0.027
3569.24,0.195,0.077
3569.26,0.108,0.039
3569.28,0.215,0.116
3569.3,0.186,0.111
3569.32,0.088,0.134
3569.34,0.16,0.032
3569.36,0.116,0.101
3569.38,0.041,0.018
3569.4,0.14,0.078
3569.42,0.049,0.087
3569.44,0.039,-0.018
3569.46,0.001,0.125
3569.48,-0.081,0.011
3569.5,0.018,0.082
3569.52,-0.021,0.145
3569.54,-0.019,0.119
3569.56,-0.039,0.012
3569.58,-0.104,0.091
3569.6,-0.145,0.08
3569.62,-0.147,0.142
3569.64,-0.207,0.06
3569.66,-0.144,0.122
3569.68,-0.151,0.036
3569.7,-0.102,0.009
3569.72,-0.145,0.031
3569.74,-0.259,0.065
3569.76,-0.204,0.047
3569.78,-0.198,-0.026
3569.8,-0.176,-0.025
3569.82,-0.29,0.0
3569.84,-0.168,0.113
3569.86,-0.262,-0.027
3569.88,-0.085,0.058
3569.9,-0.212,0.01
3569.92,-0.119,0.009
3569.94,-0.046,-0.022
3569.96,-0.162,0.005
3569.98,-0.184,-0.0
3570.0,-0.115,-0.05
3570.02,-0.071,-0.06
3570.04,-0.034,-0.061
3570.06,-0.045,-0.122
3570.08,0.013,-0.047
3570.1,-0.047,-0.091
3570.12,-0.014,0.018
3570.14,0.021,-0.016
3570.16,0.111,-0.164
3570.18,0.091,-0.111
3570.2,0.138,-0.106
3570.22,0.264,-0.044
3570.24,0.172,-0.138
3570.26,0.138,-0.096
3570.28,0.206,-0.061
3570.3,0.144,-0.105
3570.32,0.123,-0.137
3570.34,0.327,-0.056
3570.36,0.263,-0.172
3570.38,0.211,-0.029
3570.4,0.094,-0.101
3570.42,0.265,0.009
3570.44,0.166,-0.118
3570.46,0.257,-0.085
3570.48,0.159,-0.075
3570.5,0.21,-0.067
3570.52,0.172,-0.072
3570.54,0.184,-0.048
3570.56,0.141,-0.093
3570.58,0.162,-0.094
3570.6,0.12,-0.132
3570.62,0.062,-0.039
3570.64,0.14,-0.023
3570.66,0.108,-0.065
3570.68,0.038,-0.089
3570.7,-0.016,-0.065
3570.72,-0.001,-0.016
3570.74,0.041,-0.095
3570.76,0.008,-0.052
3570.78,0.01,-0.03
3570.8,-0.041,-0.036
3570.82,-0.062,-0.07
3570.84,-0.132,-0.136
3570.86,-0.142,0.013
3570.88,-0.229,-0.075
3570.9,-0.099,-0.005
3570.92,-0.195,0.065
3570.94,-0.118,0.112
3570.96,-0.197,0.024
3570.98,-0.274,0.004
3571.0,-0.153,0.03
3571.02,-0.209,0.006
3571.04,-0.133,-0.015
3571.06,-0.219,0.141
3571.08,-0.215,0.023
3571.1,-0.196,0.091
3571.12,-0.218,0.023
3571.14,-0.208,0.074
3571.16,-0.15,0.119
3571.18,-0.114,0.038
3571.2,-0.143,0.092
3571.22,-0.17,0.155
3571.24,-0.155,0.148
3571.26,-0.059,0.016
3571.28,-0.038,0.008
3571.3,-0.045,0.127
3571.32,-0.035,0.062
3571.34,-0.06,0.145
3571.36,-0.006,0.104
3571.38,0.039,0.058
3571.4,-0.018,0.148
3571.42,0.14,0.101
3571.44,0.012,0.154
3571.46,0.077,0.087
3571.48,0.156,0.059
3571.5,0.194,0.114
3571.52,0.063,0.074
3571.54,0.106,0.18
3571.56,0.08,0.094
3571.58,0.193,0.104
3571.6,0.165,0.14
3571.62,0.146,0.094
3571.64,0.177,0.137
3571.66,0.204,0.136
3571.68,0.164,0.209
3571.7,0.237,0.019
3571.72,0.262,0.07
3571.74,0.182,0.016
3571.76,0.194,0.061
3571.78,0.236,-0.006
3571.8,0.216,0.022
3571.82,0.141,0.081
3571.84,0.081,0.049
3571.86,0.117,0.035
3571.88,0.118,0.049
3571.9,0.105,0.052
3571.92,0.02,-0.012
3571.94,0.172,0.083
3571.96,0.015,0.022
3571.98,-0.027,-0.054
3572.0,0.073,-0.032
3572.02,-0.086,-0.038
3572.04,-0.015,0.025
3572.06,-0.071,0.022
3572.08,-0.093,0.016
3572.1,-0.054,-0.019
3572.12,-0.116,-0.042
3572.14,-0.117,0.028
3572.16,-0.073,-0.066
3572.18,-0.141,-0.135
3572.2,-0.096,-0.029
3572.22,-0.198,-0.032
3572.24,-0.172,-0.012
3572.26,-0.25,-0.063
3572.28,-0.158,-0.065
3572.3,-0.122,-0.08
3572.32,-0.106,-0.095
3572.34,-0.162,0.033
3572.36,-0.147,-0.094
3572.38,-0.125,-0.133
3572.4,-0.153,-0.13
3572.42,-0.194,-0.069
3572.44,-0.066,-0.118
3572.46,-0.13,-0.117
3572.48,-0.161,-0.091
3572.5,-0.07,-0.119
3572.52,-0.068,-0.089
3572.54,0.066,-0.07
3572.56,-0.02,-0.069
3572.58,0.018,-0.118
3572.6,-0.059,-0.072
3572.62,0.034,-0.035
3572.64,-0.057,-0.141
3572.66,0.004,-0.054
3572.68,0.035,-0.062
3572.7,0.107,-0.074
3572.72,0.173,-0.017
3572.74,0.101,0.012
3572.76,0.135,-0.125
3572.78,0.163,-0.011
3572.8,0.097,-0.126
3572.82,0.112,-0.091
3572.84,0.153,-0.042
3572.86,0.155,-0.076
3572.88,0.23,0.013
3572.9,0.228,-0.065
3572.92,0.171,-0.141
3572.94,0.179,-0.032
3572.96,0.09,-0.06
3572.98,0.155,0.036
3573.0,0.171,0.013
3573.02,0.281,0.083
3573.04,0.147,-0.073
3573.06,0.148,0.019
3573.08,0.128,-0.014
3573.1,0.104,-0.003
3573.12,0.146,0.045
3573.14,0.062,-0.002
3573.16,0.094,0.028
3573.18,0.035,0.059
3573.2,0.076,0.054
3573.22,0.094,-0.02
3573.24,0.049,0.044
3573.26,0.011,0.007
3573.28,0.016,0.005
3573.3,-0.071,0.073
3573.32,-0.073,0.054
3573.34,0.031,0.191
3573.36,-0.047,0.139
3573.38,-0.204,0.013
3573.4,-0.222,0.173
3573.42,-0.256,0.035
3573.44,-0.112,0.128
3573.46,-0.087,0.098
3573.48,-0.232,0.13
3573.5,-0.192,0.173
3573.52,-0.155,0.077
3573.54,-0.224,0.121
3573.56,-0.191,0.102
3573.58,-0.255,0.136
3573.6,-0.153,0.122
3573.62,-0.222,0.073
3573.64,-0.16,0.119
3573.66,-0.162,0.112
3573.68,-0.117,0.068
3573.7,-0.112,0.092
3573.72,-0.178,0.067
3573.74,-0.08,0.078
3573.76,-0.024,-0.006
3573.78,-0.058,0.095
3573.8,-0.199,0.154
3573.82,-0.026,0.082
3573.84,-0.125,0.029
3573.86,0.001,0.067
3573.88,-0.096,0.079
3573.9,-0.006,0.199
3573.92,0.007,0.046
3573.94,-0.035,0.077
3573.96,0.026,-0.041
3573.98,0.002,0.011
3574.0,0.048,-0.02
3574.02,0.119,-0.053
3574.04,0.164,-0.003
3574.06,0.121,-0.061
3574.08,0.262,-0.056
3574.1,0.238,-0.031
3574.12,0.189,0.003
3574.14,0.239,-0.099
3574.16,0.184,-0.051
3574.18,0.23,0.007
3574.2,0.169,-0.01
3574.22,0.187,-0.02
3574.24,0.147,-0.028
3574.26,0.207,-0.126
3574.28,0.238,-0.116
3574.3,0.126,0.02
3574.32,0.15,-0.041
3574.34,0.093,-0.008
3574.36,0.201,-0.013
3574.38,0.158,-0.097
3574.4,0.073,-0.157
3574.42,0.09,-0.029
3574.44,0.147,-0.04
3574.46,-0.004,-0.111
3574.48,0.054,-0.163
3574.5,-0.012,-0.083
3574.52,-0.026,-0.132
3574.54,-0.018,-0.132
3574.56,-0.125,-0.083
3574.58,-0.154,-0.111
3574.6,-0.075,-0.172
3574.62,-0.186,-0.129
3574.64,-0.157,-0.064
3574.66,-0.125,-0.082
3574.68,-0.084,-0.115
3574.7,-0.154,-0.142
3574.72,-0.156,-0.116
3574.74,-0.196,-0.009
3574.76,-0.139,-0.127
3574.78,-0.168,-0.049
3574.8,-0.185,-0.078
3574.82,-0.153,-0.07
3574.84,-0.251,0.009
3574.86,-0.16,-0.071
3574.88,-0.174,-0.02
3574.9,-0.252,-0.09
3574.92,-0.229,-0.067
3574.94,-0.217,-0.06
3574.96,-0.129,-0.076
3574.98,-0.141,-0.081
3575.0,-0.124,-0.046
3575.02,-0.051,-0.06
3575.04,-0.147,-0.084
3575.06,-0.15,-0.016
3575.08,-0.02,-0.018
3575.1,-0.007,-0.042
3575.12,0.003,-0.031
3575.14,0.013,-0.011
3575.16,0.064,0.076
3575.18,0.024,-0.02
3575.2,0.07,-0.011
3575.22,0.095,0.043
3575.24,0.089,-0.031
3575.26,0.115,0.048
3575.28,0.127,0.086
3575.3,0.132,0.08
3575.32,0.161,-0.011
3575.34,0.114,0.015
3575.36,0.229,0.08
3575.38,0.276,0.09
3575.4,0.135,0.044
3575.42,0.209,0.098
3575.44,0.172,0.084
3575.46,0.213,-0.028
3575.48,0.163,0.057
3575.5,0.187,0.039
3575.52,0.173,0.078
3575.54,0.248,0.074
3575.56,0.195,0.069
3575.58,0.16,0.123
3575.6,0.054,0.083
3575.62,0.16,0.055
3575.64,0.013,0.108
3575.66,0.143,0.12
3575.68,0.087,0.047
3575.7,0.059,0.184
3575.72,0.039,0.049
3575.74,0.053,0.097
3575.76,0.106,0.078
3575.78,-0.053,0.098
3575.8,-0.022,0.012
3575.82,-0.054,0.088
3575.84,-0.041,0.028
3575.86,-0.079,0.081
3575.88,-0.088,0.098
3575.9,-0.125,0.062
3575.92,-0.119,0.179
3575.94,-0.166,0.065
3575.96,-0.246,0.033
3575.98,-0.22,0.055
3576.0,-0.229,0.067
3576.02,-0.086,0.093
3576.04,-0.182,0.132
3576.06,-0.142,0.024
3576.08,-0.215,0.019
3576.1,-0.143,0.11
3576.12,-0.161,0.007
3576.14,-0.172,-0.077
3576.16,-0.192,0.06
3576.18,-0.203,0.062
3576.2,-0.122,-0.028
3576.22,-0.117,-0.078
3576.24,-0.077,-0.036
3576.26,-0.111,-0.077
3576.28,-0.04,-0.016
3576.3,-0.149,-0.1
3576.32,-0.117,-0.001
3576.34,0.021,0.006
3576.36,-0.099,-0.075
3576.38,-0.026,-0.09
3576.4,0.023,-0.117
3576.42,-0.005,-0.051
3576.44,0.046,0.013
3576.46,0.052,-0.089
3576.48,0.106,-0.101
3576.5,0.087,-0.094
3576.52,0.114,-0.128
3576.54,0.224,-0.047
3576.56,0.108,-0.053
3576.58,0.146,-0.085
3576.6,0.177,-0.09
3576.62,0.189,-0.034
3576.64,0.214,-0.097
3576.66,0.131,-0.152
3576.68,0.185,-0.113
3576.7,0.097,-0.148
3576.72,0.214,-0.076
3576.74,0.26,-0.148
3576.76,0.2,-0.033
3576.78,0.179,-0.104
3576.8,0.236,-0.104
3576.82,0.132,-0.102
3576.84,0.07,-0.02
3576.86,0.124,-0.05
3576.88,0.171,-0.083
3576.9,0.025,-0.14
3576.92,0.082,0.023
3576.94,0.074,-0.088
3576.96,0.144,-0.012
3576.98,0.083,-0.085
3577.0,-0.036,-0.025
3577.02,-0.174,-0.062
3577.04,-0.002,-0.121
3577.06,-0.024,-0.116
3577.08,-0.104,-0.055
3577.1,-0.107,-0.065
3577.12,-0.163,-0.128
3577.14,-0.105,0.05
3577.16,-0.211,0.074
3577.18,-0.016,0.025
3577.2,-0.176,0.01
3577.22,-0.025,0.016
3577.24,-0.185,0.049
3577.26,-0.233,0.073
3577.28,-0.162,0.041
3577.3,-0.239,-0.004
3577.32,-0.145,-0.024
3577.34,-0.26,-0.001
3577.36,-0.253,0.071
3577.38,-0.279,0.02
3577.4,-0.188,0.103
3577.42,-0.143,0.006
3577.44,-0.206,0.008
3577.46,-0.243,0.045
3577.48,-0.197,-0.015
3577.5,-0.217,0.055
3577.52,-0.124,0.067
3577.54,-0.087,0.092
3577.56,-0.093,0.211
3577.58,-0.008,0.087
3577.6,-0.116,0.072
3577.62,-0.157,0.071
3577.64,0.039,0.143
3577.66,0.008,0.011
3577.68,-0.013,0.147
3577.7,0.073,0.135
3577.72,0.146,0.134
3577.74,0.145,0.094
3577.76,0.051,0.07
3577.78,0.117,-0.01
3577.8,0.078,0.071
3577.82,0.121,0.133
3577.84,0.246,0.043
3577.86,0.121,0.058
3577.88,0.138,0.059
3577.9,0.183,0.16
3577.92,0.262,0.062
3577.94,0.205,0.061
3577.96,0.138,0.088
3577.98,0.07,0.033
3578.0,0.204,0.076
3578.02,0.263,0.007
3578.04,0.109,0.131
3578.06,0.195,0.102
3578.08,0.236,0.091
3578.1,0.118,0.058
3578.12,0.147,0.11
3578.14,0.135,0.055
3578.16,0.036,0.031
3578.18,0.081,0.079
3578.2,-0.025,-0.035
3578.22,0.056,-0.036
3578.24,0.024,-0.016
3578.26,-0.029,-0.022
3578.28,-0.007,0.021
3578.3,-0.032,0.043
3578.32,0.001,-0.014
3578.34,-0.132,0.027
3578.36,-0.095,0.076
3578.38,-0.073,0.002
3578.4,-0.147,-0.007
3578.42,-0.126,-0.024
3578.44,-0.113,-0.012
3578.46,-0.141,-0.022
3578.48,-0.184,-0.063
3578.5,-0.133,-0.092
3578.52,-0.111,-0.127
